source_id,target_id,Source,Target,Region,Amount
22,4,合肥市,重庆市,合肥市,2548
22,5,合肥市,石家庄市,合肥市,1567
22,6,合肥市,沈阳市,合肥市,990
22,7,合肥市,哈尔滨市,合肥市,1267
22,8,合肥市,杭州市,合肥市,967
22,9,合肥市,福州市,合肥市,908
22,10,合肥市,济南市,合肥市,700
22,11,合肥市,广州市,合肥市,806
22,12,合肥市,武汉市,合肥市,892
22,13,合肥市,成都市,合肥市,1305
22,14,合肥市,昆明市,合肥市,937
22,15,合肥市,兰州市,合肥市,563
22,16,合肥市,台北市,合肥市,0
22,17,合肥市,南宁市,合肥市,730
22,18,合肥市,银川市,合肥市,441
22,19,合肥市,太原市,合肥市,707
22,20,合肥市,长春市,合肥市,787
22,21,合肥市,南京市,合肥市,895
22,22,合肥市,合肥市,合肥市,828
22,23,合肥市,南昌市,合肥市,731
22,24,合肥市,郑州市,合肥市,929
22,25,合肥市,长沙市,合肥市,651
22,26,合肥市,海口市,合肥市,306
22,27,合肥市,贵阳市,合肥市,725
22,28,合肥市,西安市,合肥市,891
22,29,合肥市,西宁市,合肥市,462
22,30,合肥市,呼和浩特市,合肥市,600
22,31,合肥市,拉萨市,合肥市,468
22,32,合肥市,乌鲁木齐市,合肥市,565
22,33,合肥市,大连市,合肥市,795
22,34,合肥市,青岛市,合肥市,832
22,35,合肥市,宁波市,合肥市,799
22,36,合肥市,厦门市,合肥市,446
22,37,合肥市,深圳市,合肥市,697
23,1,南昌市,北京市,南昌市,919
23,2,南昌市,上海市,南昌市,969
23,3,南昌市,天津市,南昌市,939
23,4,南昌市,重庆市,南昌市,1934
23,5,南昌市,石家庄市,南昌市,1153
23,6,南昌市,沈阳市,南昌市,735
23,7,南昌市,哈尔滨市,南昌市,902
23,8,南昌市,杭州市,南昌市,764
23,9,南昌市,福州市,南昌市,692
23,10,南昌市,济南市,南昌市,533
23,11,南昌市,广州市,南昌市,657
23,12,南昌市,武汉市,南昌市,731
23,13,南昌市,成都市,南昌市,984
23,14,南昌市,昆明市,南昌市,701
23,15,南昌市,兰州市,南昌市,391
23,16,南昌市,台北市,南昌市,1
23,17,南昌市,南宁市,南昌市,515
23,18,南昌市,银川市,南昌市,310
23,19,南昌市,太原市,南昌市,522
23,20,南昌市,长春市,南昌市,578
23,21,南昌市,南京市,南昌市,689
23,22,南昌市,合肥市,南昌市,560
23,23,南昌市,南昌市,南昌市,602
23,24,南昌市,郑州市,南昌市,815
23,25,南昌市,长沙市,南昌市,530
23,26,南昌市,海口市,南昌市,225
23,27,南昌市,贵阳市,南昌市,552
23,28,南昌市,西安市,南昌市,670
23,29,南昌市,西宁市,南昌市,338
23,30,南昌市,呼和浩特市,南昌市,440
23,31,南昌市,拉萨市,南昌市,325
23,32,南昌市,乌鲁木齐市,南昌市,407
23,33,南昌市,大连市,南昌市,581
23,34,南昌市,青岛市,南昌市,649
23,35,南昌市,宁波市,南昌市,634
23,36,南昌市,厦门市,南昌市,365
23,37,南昌市,深圳市,南昌市,510
24,1,郑州市,北京市,郑州市,1788
24,2,郑州市,上海市,郑州市,1820
24,3,郑州市,天津市,郑州市,1786
24,4,郑州市,重庆市,郑州市,3856
24,5,郑州市,石家庄市,郑州市,2339
24,6,郑州市,沈阳市,郑州市,1497
24,7,郑州市,哈尔滨市,郑州市,1897
24,8,郑州市,杭州市,郑州市,1362
24,9,郑州市,福州市,郑州市,1325
24,10,郑州市,济南市,郑州市,1040
24,11,郑州市,广州市,郑州市,1257
24,12,郑州市,武汉市,郑州市,1290
24,13,郑州市,成都市,郑州市,1931
24,14,郑州市,昆明市,郑州市,1421
24,15,郑州市,兰州市,郑州市,837
24,16,郑州市,台北市,郑州市,0
24,17,郑州市,南宁市,郑州市,1090
24,18,郑州市,银川市,郑州市,655
24,19,郑州市,太原市,郑州市,1045
24,20,郑州市,长春市,郑州市,1215
24,21,郑州市,南京市,郑州市,1264
24,22,郑州市,合肥市,郑州市,1104
24,23,郑州市,南昌市,郑州市,1110
24,24,郑州市,郑州市,郑州市,1632
24,25,郑州市,长沙市,郑州市,961
24,26,郑州市,海口市,郑州市,450
24,27,郑州市,贵阳市,郑州市,1084
24,28,郑州市,西安市,郑州市,1327
24,29,郑州市,西宁市,郑州市,701
24,30,郑州市,呼和浩特市,郑州市,905
24,31,郑州市,拉萨市,郑州市,712
24,32,郑州市,乌鲁木齐市,郑州市,860
24,33,郑州市,大连市,郑州市,1173
24,34,郑州市,青岛市,郑州市,1232
24,35,郑州市,宁波市,郑州市,1134
24,36,郑州市,厦门市,郑州市,648
24,37,郑州市,深圳市,郑州市,1057
25,1,长沙市,北京市,长沙市,818
25,2,长沙市,上海市,长沙市,922
25,3,长沙市,天津市,长沙市,914
25,4,长沙市,重庆市,长沙市,1860
25,5,长沙市,石家庄市,长沙市,1119
25,6,长沙市,沈阳市,长沙市,860
25,7,长沙市,哈尔滨市,长沙市,1051
25,8,长沙市,杭州市,长沙市,874
25,9,长沙市,福州市,长沙市,791
25,10,长沙市,济南市,长沙市,613
25,11,长沙市,广州市,长沙市,767
25,12,长沙市,武汉市,长沙市,643
25,13,长沙市,成都市,长沙市,956
25,14,长沙市,昆明市,长沙市,813
25,15,长沙市,兰州市,长沙市,355
25,16,长沙市,台北市,长沙市,4
25,17,长沙市,南宁市,长沙市,678
25,18,长沙市,银川市,长沙市,375
25,19,长沙市,太原市,长沙市,468
25,20,长沙市,长春市,长沙市,641
25,21,长沙市,南京市,长沙市,630
25,22,长沙市,合肥市,长沙市,648
25,23,长沙市,南昌市,长沙市,576
25,24,长沙市,郑州市,长沙市,779
25,25,长沙市,长沙市,长沙市,509
25,26,长沙市,海口市,长沙市,270
25,27,长沙市,贵阳市,长沙市,613
25,28,长沙市,西安市,长沙市,660
25,29,长沙市,西宁市,长沙市,396
25,30,长沙市,呼和浩特市,长沙市,376
25,31,长沙市,拉萨市,长沙市,368
25,32,长沙市,乌鲁木齐市,长沙市,447
25,33,长沙市,大连市,长沙市,668
25,34,长沙市,青岛市,长沙市,752
25,35,长沙市,宁波市,长沙市,726
25,36,长沙市,厦门市,长沙市,421
25,37,长沙市,深圳市,长沙市,580
26,1,海口市,北京市,海口市,461
26,2,海口市,上海市,海口市,494
26,3,海口市,天津市,海口市,468
26,4,海口市,重庆市,海口市,1001
26,5,海口市,石家庄市,海口市,606
26,6,海口市,沈阳市,海口市,390
26,7,海口市,哈尔滨市,海口市,495
26,8,海口市,杭州市,海口市,374
26,9,海口市,福州市,海口市,361
26,10,海口市,济南市,海口市,272
26,11,海口市,广州市,海口市,319
26,12,海口市,武汉市,海口市,357
26,13,海口市,成都市,海口市,516
26,14,海口市,昆明市,海口市,380
26,15,海口市,兰州市,海口市,222
26,16,海口市,台北市,海口市,0
26,17,海口市,南宁市,海口市,280
26,18,海口市,银川市,海口市,178
26,19,海口市,太原市,海口市,282
26,20,海口市,长春市,海口市,330
26,21,海口市,南京市,海口市,341
26,22,海口市,合肥市,海口市,279
26,23,海口市,南昌市,海口市,285
26,24,海口市,郑州市,海口市,372
26,25,海口市,长沙市,海口市,259
26,26,海口市,海口市,海口市,130
26,27,海口市,贵阳市,海口市,296
26,28,海口市,西安市,海口市,347
26,29,海口市,西宁市,海口市,194
26,30,海口市,呼和浩特市,海口市,250
26,31,海口市,拉萨市,海口市,194
26,32,海口市,乌鲁木齐市,海口市,236
26,33,海口市,大连市,海口市,318
26,34,海口市,青岛市,海口市,330
26,35,海口市,宁波市,海口市,320
26,36,海口市,厦门市,海口市,182
26,37,海口市,深圳市,海口市,291
27,1,贵阳市,北京市,贵阳市,376
27,2,贵阳市,上海市,贵阳市,376
27,3,贵阳市,天津市,贵阳市,380
27,4,贵阳市,重庆市,贵阳市,880
27,5,贵阳市,石家庄市,贵阳市,629
27,6,贵阳市,沈阳市,贵阳市,347
27,7,贵阳市,哈尔滨市,贵阳市,495
27,8,贵阳市,杭州市,贵阳市,379
27,9,贵阳市,福州市,贵阳市,350
27,10,贵阳市,济南市,贵阳市,269
27,11,贵阳市,广州市,贵阳市,329
27,12,贵阳市,武汉市,贵阳市,351
27,13,贵阳市,成都市,贵阳市,525
27,14,贵阳市,昆明市,贵阳市,391
27,15,贵阳市,兰州市,贵阳市,212
27,16,贵阳市,台北市,贵阳市,0
27,17,贵阳市,南宁市,贵阳市,326
27,18,贵阳市,银川市,贵阳市,170
27,19,贵阳市,太原市,贵阳市,282
27,20,贵阳市,长春市,贵阳市,276
27,21,贵阳市,南京市,贵阳市,317
27,22,贵阳市,合肥市,贵阳市,284
27,23,贵阳市,南昌市,贵阳市,277
27,24,贵阳市,郑州市,贵阳市,378
27,25,贵阳市,长沙市,贵阳市,260
27,26,贵阳市,海口市,贵阳市,119
27,27,贵阳市,贵阳市,贵阳市,276
27,28,贵阳市,西安市,贵阳市,350
27,29,贵阳市,西宁市,贵阳市,180
27,30,贵阳市,呼和浩特市,贵阳市,240
27,31,贵阳市,拉萨市,贵阳市,144
27,32,贵阳市,乌鲁木齐市,贵阳市,205
27,33,贵阳市,大连市,贵阳市,292
27,34,贵阳市,青岛市,贵阳市,311
27,35,贵阳市,宁波市,贵阳市,309
27,36,贵阳市,厦门市,贵阳市,174
27,37,贵阳市,深圳市,贵阳市,313
28,1,西安市,北京市,西安市,989
28,2,西安市,上海市,西安市,821
28,3,西安市,天津市,西安市,810
28,4,西安市,重庆市,西安市,1791
28,5,西安市,石家庄市,西安市,1139
28,6,西安市,沈阳市,西安市,653
28,7,西安市,哈尔滨市,西安市,903
28,8,西安市,杭州市,西安市,673
28,9,西安市,福州市,西安市,645
28,10,西安市,济南市,西安市,498
28,11,西安市,广州市,西安市,599
28,12,西安市,武汉市,西安市,629
28,13,西安市,成都市,西安市,939
28,14,西安市,昆明市,西安市,668
28,15,西安市,兰州市,西安市,392
28,16,西安市,台北市,西安市,0
28,17,西安市,南宁市,西安市,593
28,18,西安市,银川市,西安市,311
28,19,西安市,太原市,西安市,508
28,20,西安市,长春市,西安市,497
28,21,西安市,南京市,西安市,583
28,22,西安市,合肥市,西安市,537
28,23,西安市,南昌市,西安市,503
28,24,西安市,郑州市,西安市,668
28,25,西安市,长沙市,西安市,464
28,26,西安市,海口市,西安市,216
28,27,西安市,贵阳市,西安市,497
28,28,西安市,西安市,西安市,635
28,29,西安市,西宁市,西安市,307
28,30,西安市,呼和浩特市,西安市,415
28,31,西安市,拉萨市,西安市,270
28,32,西安市,乌鲁木齐市,西安市,363
28,33,西安市,大连市,西安市,541
28,34,西安市,青岛市,西安市,576
28,35,西安市,宁波市,西安市,548
28,36,西安市,厦门市,西安市,310
28,37,西安市,深圳市,西安市,532
29,1,西宁市,北京市,西宁市,185
29,2,西宁市,上海市,西宁市,203
29,3,西宁市,天津市,西宁市,179
29,4,西宁市,重庆市,西宁市,459
29,5,西宁市,石家庄市,西宁市,295
29,6,西宁市,沈阳市,西宁市,154
29,7,西宁市,哈尔滨市,西宁市,233
29,8,西宁市,杭州市,西宁市,180
29,9,西宁市,福州市,西宁市,165
29,10,西宁市,济南市,西宁市,123
29,11,西宁市,广州市,西宁市,150
29,12,西宁市,武汉市,西宁市,164
29,13,西宁市,成都市,西宁市,247
29,14,西宁市,昆明市,西宁市,185
29,15,西宁市,兰州市,西宁市,97
29,16,西宁市,台北市,西宁市,0
29,17,西宁市,南宁市,西宁市,151
29,18,西宁市,银川市,西宁市,80
29,19,西宁市,太原市,西宁市,134
29,20,西宁市,长春市,西宁市,130
29,21,西宁市,南京市,西宁市,137
29,22,西宁市,合肥市,西宁市,124
29,23,西宁市,南昌市,西宁市,117
29,24,西宁市,郑州市,西宁市,176
29,25,西宁市,长沙市,西宁市,121
29,26,西宁市,海口市,西宁市,56
29,27,西宁市,贵阳市,西宁市,129
29,28,西宁市,西安市,西宁市,160
29,29,西宁市,西宁市,西宁市,79
29,30,西宁市,呼和浩特市,西宁市,113
29,31,西宁市,拉萨市,西宁市,23
29,32,西宁市,乌鲁木齐市,西宁市,93
29,33,西宁市,大连市,西宁市,135
29,34,西宁市,青岛市,西宁市,137
29,35,西宁市,宁波市,西宁市,143
29,36,西宁市,厦门市,西宁市,81
29,37,西宁市,深圳市,西宁市,160
30,1,呼和浩特市,北京市,呼和浩特市,305
30,2,呼和浩特市,上海市,呼和浩特市,233
30,3,呼和浩特市,天津市,呼和浩特市,293
30,4,呼和浩特市,重庆市,呼和浩特市,655
30,5,呼和浩特市,石家庄市,呼和浩特市,416
30,6,呼和浩特市,沈阳市,呼和浩特市,178
30,7,呼和浩特市,哈尔滨市,呼和浩特市,333
30,8,呼和浩特市,杭州市,呼和浩特市,202
30,9,呼和浩特市,福州市,呼和浩特市,175
30,10,呼和浩特市,济南市,呼和浩特市,179
30,11,呼和浩特市,广州市,呼和浩特市,181
30,12,呼和浩特市,武汉市,呼和浩特市,179
30,13,呼和浩特市,成都市,呼和浩特市,266
30,14,呼和浩特市,昆明市,呼和浩特市,201
30,15,呼和浩特市,兰州市,呼和浩特市,104
30,16,呼和浩特市,台北市,呼和浩特市,0
30,17,呼和浩特市,南宁市,呼和浩特市,231
30,18,呼和浩特市,银川市,呼和浩特市,85
30,19,呼和浩特市,太原市,呼和浩特市,193
30,20,呼和浩特市,长春市,呼和浩特市,139
30,21,呼和浩特市,南京市,呼和浩特市,168
30,22,呼和浩特市,合肥市,呼和浩特市,145
30,23,呼和浩特市,南昌市,呼和浩特市,187
30,24,呼和浩特市,郑州市,呼和浩特市,254
30,25,呼和浩特市,长沙市,呼和浩特市,137
30,26,呼和浩特市,海口市,呼和浩特市,65
30,27,呼和浩特市,贵阳市,呼和浩特市,190
30,28,呼和浩特市,西安市,呼和浩特市,182
30,29,呼和浩特市,西宁市,呼和浩特市,124
30,30,呼和浩特市,呼和浩特市,呼和浩特市,121
30,31,呼和浩特市,拉萨市,呼和浩特市,98
30,32,呼和浩特市,乌鲁木齐市,呼和浩特市,99
30,33,呼和浩特市,大连市,呼和浩特市,149
30,34,呼和浩特市,青岛市,呼和浩特市,156
30,35,呼和浩特市,宁波市,呼和浩特市,167
30,36,呼和浩特市,厦门市,呼和浩特市,92
30,37,呼和浩特市,深圳市,呼和浩特市,162
31,1,拉萨市,北京市,拉萨市,96
31,2,拉萨市,上海市,拉萨市,97
31,3,拉萨市,天津市,拉萨市,101
31,4,拉萨市,重庆市,拉萨市,230
31,5,拉萨市,石家庄市,拉萨市,181
31,6,拉萨市,沈阳市,拉萨市,97
31,7,拉萨市,哈尔滨市,拉萨市,140
31,8,拉萨市,杭州市,拉萨市,113
31,9,拉萨市,福州市,拉萨市,103
31,10,拉萨市,济南市,拉萨市,78
31,11,拉萨市,广州市,拉萨市,97
31,12,拉萨市,武汉市,拉萨市,101
31,13,拉萨市,成都市,拉萨市,157
31,14,拉萨市,昆明市,拉萨市,112
31,15,拉萨市,兰州市,拉萨市,58
31,16,拉萨市,台北市,拉萨市,0
31,17,拉萨市,南宁市,拉萨市,96
31,18,拉萨市,银川市,拉萨市,54
31,19,拉萨市,太原市,拉萨市,80
31,20,拉萨市,长春市,拉萨市,90
31,21,拉萨市,南京市,拉萨市,101
31,22,拉萨市,合肥市,拉萨市,88
31,23,拉萨市,南昌市,拉萨市,80
31,24,拉萨市,郑州市,拉萨市,120
31,25,拉萨市,长沙市,拉萨市,81
31,26,拉萨市,海口市,拉萨市,38
31,27,拉萨市,贵阳市,拉萨市,82
31,28,拉萨市,西安市,拉萨市,97
31,29,拉萨市,西宁市,拉萨市,53
31,30,拉萨市,呼和浩特市,拉萨市,71
31,31,拉萨市,拉萨市,拉萨市,54
31,32,拉萨市,乌鲁木齐市,拉萨市,62
31,33,拉萨市,大连市,拉萨市,90
31,34,拉萨市,青岛市,拉萨市,102
31,35,拉萨市,宁波市,拉萨市,101
31,36,拉萨市,厦门市,拉萨市,52
31,37,拉萨市,深圳市,拉萨市,100
32,1,乌鲁木齐市,北京市,乌鲁木齐市,123
32,2,乌鲁木齐市,上海市,乌鲁木齐市,132
32,3,乌鲁木齐市,天津市,乌鲁木齐市,120
32,4,乌鲁木齐市,重庆市,乌鲁木齐市,340
32,5,乌鲁木齐市,石家庄市,乌鲁木齐市,235
32,6,乌鲁木齐市,沈阳市,乌鲁木齐市,126
32,7,乌鲁木齐市,哈尔滨市,乌鲁木齐市,183
32,8,乌鲁木齐市,杭州市,乌鲁木齐市,156
32,9,乌鲁木齐市,福州市,乌鲁木齐市,136
32,10,乌鲁木齐市,济南市,乌鲁木齐市,103
32,11,乌鲁木齐市,广州市,乌鲁木齐市,121
32,12,乌鲁木齐市,武汉市,乌鲁木齐市,125
32,13,乌鲁木齐市,成都市,乌鲁木齐市,207
32,14,乌鲁木齐市,昆明市,乌鲁木齐市,158
32,15,乌鲁木齐市,兰州市,乌鲁木齐市,73
32,16,乌鲁木齐市,台北市,乌鲁木齐市,0
32,17,乌鲁木齐市,南宁市,乌鲁木齐市,117
32,18,乌鲁木齐市,银川市,乌鲁木齐市,65
32,19,乌鲁木齐市,太原市,乌鲁木齐市,108
32,20,乌鲁木齐市,长春市,乌鲁木齐市,105
32,21,乌鲁木齐市,南京市,乌鲁木齐市,109
32,22,乌鲁木齐市,合肥市,乌鲁木齐市,102
32,23,乌鲁木齐市,南昌市,乌鲁木齐市,98
32,24,乌鲁木齐市,郑州市,乌鲁木齐市,138
32,25,乌鲁木齐市,长沙市,乌鲁木齐市,97
32,26,乌鲁木齐市,海口市,乌鲁木齐市,44
32,27,乌鲁木齐市,贵阳市,乌鲁木齐市,101
32,28,乌鲁木齐市,西安市,乌鲁木齐市,134
32,29,乌鲁木齐市,西宁市,乌鲁木齐市,63
32,30,乌鲁木齐市,呼和浩特市,乌鲁木齐市,91
32,31,乌鲁木齐市,拉萨市,乌鲁木齐市,35
32,32,乌鲁木齐市,乌鲁木齐市,乌鲁木齐市,72
32,33,乌鲁木齐市,大连市,乌鲁木齐市,111
32,34,乌鲁木齐市,青岛市,乌鲁木齐市,115
32,35,乌鲁木齐市,宁波市,乌鲁木齐市,119
32,36,乌鲁木齐市,厦门市,乌鲁木齐市,65
32,37,乌鲁木齐市,深圳市,乌鲁木齐市,125
33,1,大连市,北京市,大连市,506
33,2,大连市,上海市,大连市,304
33,3,大连市,天津市,大连市,288
33,4,大连市,重庆市,大连市,726
33,5,大连市,石家庄市,大连市,460
33,6,大连市,沈阳市,大连市,247
33,7,大连市,哈尔滨市,大连市,359
33,8,大连市,杭州市,大连市,279
33,9,大连市,福州市,大连市,250
33,10,大连市,济南市,大连市,191
33,11,大连市,广州市,大连市,229
33,12,大连市,武汉市,大连市,251
33,13,大连市,成都市,大连市,383
33,14,大连市,昆明市,大连市,287
33,15,大连市,兰州市,大连市,147
33,16,大连市,台北市,大连市,0
33,17,大连市,南宁市,大连市,222
33,18,大连市,银川市,大连市,121
33,19,大连市,太原市,大连市,204
33,20,大连市,长春市,大连市,200
33,21,大连市,南京市,大连市,218
33,22,大连市,合肥市,大连市,191
33,23,大连市,南昌市,大连市,186
33,24,大连市,郑州市,大连市,272
33,25,大连市,长沙市,大连市,189
33,26,大连市,海口市,大连市,84
33,27,大连市,贵阳市,大连市,199
33,28,大连市,西安市,大连市,250
33,29,大连市,西宁市,大连市,124
33,30,大连市,呼和浩特市,大连市,172
33,31,大连市,拉萨市,大连市,83
33,32,大连市,乌鲁木齐市,大连市,142
33,33,大连市,大连市,大连市,212
33,34,大连市,青岛市,大连市,217
33,35,大连市,宁波市,大连市,223
33,36,大连市,厦门市,大连市,123
33,37,大连市,深圳市,大连市,235
34,1,青岛市,北京市,青岛市,1363
34,2,青岛市,上海市,青岛市,1437
34,3,青岛市,天津市,青岛市,1405
34,4,青岛市,重庆市,青岛市,3087
34,5,青岛市,石家庄市,青岛市,1870
34,6,青岛市,沈阳市,青岛市,1184
34,7,青岛市,哈尔滨市,青岛市,1507
34,8,青岛市,杭州市,青岛市,1079
34,9,青岛市,福州市,青岛市,1022
34,10,青岛市,济南市,青岛市,1005
34,11,青岛市,广州市,青岛市,581
34,12,青岛市,武汉市,青岛市,1062
34,13,青岛市,成都市,青岛市,1553
34,14,青岛市,昆明市,青岛市,1082
34,15,青岛市,兰州市,青岛市,676
34,16,青岛市,台北市,青岛市,0
34,17,青岛市,南宁市,青岛市,958
34,18,青岛市,银川市,青岛市,534
34,19,青岛市,太原市,青岛市,846
34,20,青岛市,长春市,青岛市,985
34,21,青岛市,南京市,青岛市,989
34,22,青岛市,合肥市,青岛市,878
34,23,青岛市,南昌市,青岛市,886
34,24,青岛市,郑州市,青岛市,1110
34,25,青岛市,长沙市,青岛市,774
34,26,青岛市,海口市,青岛市,374
34,27,青岛市,贵阳市,青岛市,882
34,28,青岛市,西安市,青岛市,1063
34,29,青岛市,西宁市,青岛市,564
34,30,青岛市,呼和浩特市,青岛市,730
34,31,青岛市,拉萨市,青岛市,517
34,32,青岛市,乌鲁木齐市,青岛市,691
34,33,青岛市,大连市,青岛市,957
34,34,青岛市,青岛市,青岛市,1178
34,35,青岛市,宁波市,青岛市,895
34,36,青岛市,厦门市,青岛市,507
34,37,青岛市,深圳市,青岛市,493
35,1,宁波市,北京市,宁波市,1730
35,2,宁波市,上海市,宁波市,2788
35,3,宁波市,天津市,宁波市,1819
35,4,宁波市,重庆市,宁波市,3879
35,5,宁波市,石家庄市,宁波市,2416
35,6,宁波市,沈阳市,宁波市,1542
35,7,宁波市,哈尔滨市,宁波市,1945
35,8,宁波市,杭州市,宁波市,2179
35,9,宁波市,福州市,宁波市,1249
35,10,宁波市,济南市,宁波市,1090
35,11,宁波市,广州市,宁波市,1374
35,12,宁波市,武汉市,宁波市,1234
35,13,宁波市,成都市,宁波市,2060
35,14,宁波市,昆明市,宁波市,1460
35,15,宁波市,兰州市,宁波市,857
35,16,宁波市,台北市,宁波市,21
35,17,宁波市,南宁市,宁波市,1276
35,18,宁波市,银川市,宁波市,674
35,19,宁波市,太原市,宁波市,1035
35,20,宁波市,长春市,宁波市,1268
35,21,宁波市,南京市,宁波市,1432
35,22,宁波市,合肥市,宁波市,1088
35,23,宁波市,南昌市,宁波市,1018
35,24,宁波市,郑州市,宁波市,1586
35,25,宁波市,长沙市,宁波市,1025
35,26,宁波市,海口市,宁波市,424
35,27,宁波市,贵阳市,宁波市,1157
35,28,宁波市,西安市,宁波市,1337
35,29,宁波市,西宁市,宁波市,667
35,30,宁波市,呼和浩特市,宁波市,951
35,31,宁波市,拉萨市,宁波市,733
35,32,宁波市,乌鲁木齐市,宁波市,823
35,33,宁波市,大连市,宁波市,1202
35,34,宁波市,青岛市,宁波市,1500
35,35,宁波市,宁波市,宁波市,1681
35,36,宁波市,厦门市,宁波市,650
35,37,宁波市,深圳市,宁波市,971
36,1,厦门市,北京市,厦门市,772
36,2,厦门市,上海市,厦门市,817
36,3,厦门市,天津市,厦门市,804
36,4,厦门市,重庆市,厦门市,1805
36,5,厦门市,石家庄市,厦门市,1099
36,6,厦门市,沈阳市,厦门市,715
36,7,厦门市,哈尔滨市,厦门市,884
36,8,厦门市,杭州市,厦门市,656
36,9,厦门市,福州市,厦门市,642
36,10,厦门市,济南市,厦门市,463
36,11,厦门市,广州市,厦门市,645
36,12,厦门市,武汉市,厦门市,643
36,13,厦门市,成都市,厦门市,929
36,14,厦门市,昆明市,厦门市,690
36,15,厦门市,兰州市,厦门市,405
36,16,厦门市,台北市,厦门市,0
36,17,厦门市,南宁市,厦门市,540
36,18,厦门市,银川市,厦门市,317
36,19,厦门市,太原市,厦门市,502
36,20,厦门市,长春市,厦门市,596
36,21,厦门市,南京市,厦门市,581
36,22,厦门市,合肥市,厦门市,529
36,23,厦门市,南昌市,厦门市,532
36,24,厦门市,郑州市,厦门市,672
36,25,厦门市,长沙市,厦门市,466
36,26,厦门市,海口市,厦门市,232
36,27,厦门市,贵阳市,厦门市,533
36,28,厦门市,西安市,厦门市,636
36,29,厦门市,西宁市,厦门市,351
36,30,厦门市,呼和浩特市,厦门市,381
36,31,厦门市,拉萨市,厦门市,358
36,32,厦门市,乌鲁木齐市,厦门市,413
36,33,厦门市,大连市,厦门市,564
36,34,厦门市,青岛市,厦门市,559
36,35,厦门市,宁波市,厦门市,608
36,36,厦门市,厦门市,厦门市,349
36,37,厦门市,深圳市,厦门市,550
37,1,深圳市,北京市,深圳市,1643
37,2,深圳市,上海市,深圳市,2012
37,3,深圳市,天津市,深圳市,1843
37,4,深圳市,重庆市,深圳市,4114
37,5,深圳市,石家庄市,深圳市,2453
37,6,深圳市,沈阳市,深圳市,1604
37,7,深圳市,哈尔滨市,深圳市,2054
37,8,深圳市,杭州市,深圳市,1694
37,9,深圳市,福州市,深圳市,1537
37,10,深圳市,济南市,深圳市,1128
37,11,深圳市,广州市,深圳市,2027
37,12,深圳市,武汉市,深圳市,1445
37,13,深圳市,成都市,深圳市,2140
37,14,深圳市,昆明市,深圳市,1596
37,15,深圳市,兰州市,深圳市,945
37,16,深圳市,台北市,深圳市,8
37,17,深圳市,南宁市,深圳市,1343
37,18,深圳市,银川市,深圳市,780
37,19,深圳市,太原市,深圳市,1054
37,20,深圳市,长春市,深圳市,1551
37,21,深圳市,南京市,深圳市,1631
37,22,深圳市,合肥市,深圳市,1364
37,23,深圳市,南昌市,深圳市,1266
37,24,深圳市,郑州市,深圳市,1641
37,25,深圳市,长沙市,深圳市,1130
37,26,深圳市,海口市,深圳市,572
37,27,深圳市,贵阳市,深圳市,1265
37,28,深圳市,西安市,深圳市,1439
37,29,深圳市,西宁市,深圳市,843
37,30,深圳市,呼和浩特市,深圳市,1048
37,31,深圳市,拉萨市,深圳市,900
37,32,深圳市,乌鲁木齐市,深圳市,1006
37,33,深圳市,大连市,深圳市,1386
37,34,深圳市,青岛市,深圳市,1471
37,35,深圳市,宁波市,深圳市,1461
37,36,深圳市,厦门市,深圳市,843
37,37,深圳市,深圳市,深圳市,1895
